name,sentence_id,title,first,middle,last,suffix,nickname,gender
Cap'n,2500,none,Cap'n,none,none,none,none,female
Bill,2501,none,Bill,none,none,none,none,male
Trot,2507,none,Trot,none,none,none,none,female
Cap'n Bill,2510,none,Cap'n,none,Bill,none,none,male
Krewl,2520,none,Krewl,none,none,none,none,male
Cap'n Bill,2520,none,Cap'n,none,Bill,none,none,male
Jinxland,2520,none,Jinxland,none,none,none,none,female
Sire,2522,none,Sire,none,none,none,none,female
Cap'n,2527,none,Cap'n,none,none,none,none,female
Bill,2528,none,Bill,none,none,none,none,male
Cap'n Bill,2535,none,Cap'n,none,Bill,none,none,male
Cap'n Bill,2537,none,Cap'n,none,Bill,none,none,male
Cap'n Bill,2540,none,Cap'n,none,Bill,none,none,male
Cap'n Bill,2544,none,Cap'n,none,Bill,none,none,male
Krewl,2547,none,Krewl,none,none,none,none,male
Trot,2547,none,Trot,none,none,none,none,female
Googly-Goo,2554,none,Googly-Goo,none,none,none,none,male
Goo,2554,none,Goo,none,none,none,none,male
Goo,2555,none,Goo,none,none,none,none,male
Cap'n Bill,2555,none,Cap'n,none,Bill,none,none,male
Button-Bright,2555,none,Button-Bright,none,none,none,none,male
Bright,2555,none,Bright,none,none,none,none,male
Sire,2558,none,Sire,none,none,none,none,female
Googly-Goo,2562,none,Googly-Goo,none,none,none,none,male
Goo,2562,none,Goo,none,none,none,none,male
Googly-Goo,2565,none,Googly-Goo,none,none,none,none,male
Goo,2565,none,Goo,none,none,none,none,male
Gloria,2566,none,Gloria,none,none,none,none,female
Pon,2566,none,Pon,none,none,none,none,male
