sentence_index,agent,,,,,
1927,the creature,,,,,
1927,the creature,,,,,
1927,no one near,,,,,
1929,Billina,,,,,
1929,the creature,,,,,
1929,I,,,,,
1930,she,,,,,
1931,she,,,,,
1931,she,,,,,
1932,Bill Weedles,,,,,
1932,Bill,,,,,
1933,Bill Weedles,,,,,
1933,Bill Weedles,,,,,
1934,they,,,,,
1935,Two of these Trot,,,,,
1935,Two of these Trot,,,,,
1935,Two of these 's safety,,,,,
1936,I,,,,,
1936,I,,,,,
1937,we,,,,,
1937,we,,,,,
1938,Bill Weedles and Trot,,,,,
1939,Bill Weedles and Trot,,,,,
1939,Bill Weedles and Trot,,,,,
1940,The little girl,,,,,
1940,Bill Weedles,,,,,
1940,they,,,,,
1940,the magic fruit,,,,,
1940,the magic,,,,,
1941,we,,,,,
1941,Trot,,,,,
1941,Trot,,,,,
1941,Trot,,,,,
1941,Trot,,,,,
1943,Bill Weedles,,,,,
1944,by one who had never eaten the berries,,,,,
1944,one,,,,,
1944,the other four berries,,,,,
1945,I,,,,,
1945,I,,,,,
1945,I,,,,,
1945,you,,,,,
1946,I,,,,,
1946,I,,,,,
1947,I,,,,,
1947,I,,,,,
1947,a small wooden box with a sliding cover,,,,,
1948,us,,,,,
1948,the Orks,,,,,
1949,they,,,,,
1949,The mountain on which they had alighted,,,,,
1949,they,,,,,
1950,one,,,,,
1951,The view from where they now stood,,,,,
1952,Trot,,,,,
1952,Trot,,,,,
1952,Trot,,,,,
1952,dots,,,,,
1953,they,,,,,
1953,the Orks,,,,,
1953,his,,,,,
1954,Trot,,,,,
1954,we,,,,,
1954,we,,,,,
1955,we,,,,,
1957,him,,,,,
1958,Trot,,,,,
1958,Trot,,,,,
1958,to reach the place where him awaited we,,,,,
1958,we,,,,,
1959,Their first view of the mountain top,,,,,
1960,Their,,,,,
1962,Their,,,,,
1962,Their,,,,,
1963,I,,,,,
1963,I,,,,,
1964,Bill Weedles,,,,,
1964,we,,,,,
1965,partner,,,,,
1966,Distance,,,,,
1966,the Orks,,,,,
1967,I,,,,,
1967,I,,,,,
1967,it,,,,,
1968,one,,,,,
1969,Trot,,,,,
1970,They,,,,,
1970,Bill Weedles,,,,,
1971,"by a rugged looking man who had "" bumps all over a rugged looking man who had "" bumps all over him",,,,,
1971,man,,,,,
1971,a rugged looking man,,,,,
1971,man,,,,,
1971,a rugged looking man,,,,,
1971,Trot afterward,,,,,
1971,Trot,,,,,
1972,man,,,,,
1972,a rugged looking man,,,,,
1972,Trot,,,,,
1972,man,,,,,
1972,a rugged looking man,,,,,
1972,Trot,,,,,
1972,man,,,,,
1972,a rugged looking man,,,,,
1972,Trot,,,,,
1973,man,,,,,
1973,Even a rugged looking man,,,,,
1973,Trot,,,,,
1973,'s fingers,,,,,
1974,he,,,,,
1974,an old gray suit of fantastic design,,,,,
1974,an old gray suit of fantastic design,,,,,
1974,an old gray suit of fantastic design,,,,,
1975,he,,,,,
1975,he,,,,,
1975,he,,,,,
1978,Trot,,,,,
1979,You,,,,,
1979,the Mountain Ear,,,,,
1980,the Mountain Ear 's bumps,,,,,
1980,My bumps,,,,,
1984,It,,,,,
1985,Trot,,,,,
1985,a pot,,,,,
1986,The visitors,,,,,
1987,the Mountain Ear,,,,,
1987,the Mountain Ear,,,,,
1988,I,,,,,
1989,you,,,,,
1989,the Mountain Ear,,,,,
1989,the Mountain Ear,,,,,
1989,the Mountain Ear,,,,,
1989,the Mountain Ear,,,,,
1990,you,,,,,
1994,you,,,,,
1995,We,,,,,
1996,the Mountain Ear,,,,,
1996,the Mountain Ear,,,,,
1997,the Mountain Ear,,,,,
1997,the sailor and the girl,,,,,
1999,the Mountain Ear,,,,,
1999,that,,,,,
1999,the Mountain Ear,,,,,
1999,the Mountain Ear,,,,,
2000,The Orks,,,,,
2000,The Orks,,,,,
2000,him,,,,,
2001,The Orks,,,,,
2004,The Orks,,,,,
2004,The Orks,,,,,
2004,The Orks,,,,,
2004,him,,,,,
2005,Trot,,,,,
2005,Trot,,,,,
2006,the man,,,,,
2006,the man,,,,,
2006,the man,,,,,
2006,the man,,,,,
2006,"a mountain ,",,,,,
2006,That,,,,,
2006,Nature,,,,,
2006,"a mountain , hard of hearing",,,,,
2006,a mountain,,,,,
2007,You,,,,,
2007,I,,,,,
2008,I,,,,,
2008,I,,,,,
2008,the mountain,,,,,
2009,I,,,,,
2009,I,,,,,
2009,I,,,,,
2012,I,,,,,
2012,I,,,,,
2012,the mountain,,,,,
2012,prevent,,,,,
2013,I,,,,,
2013,I,,,,,
2014,The Orks,,,,,
2014,Bill Weedles,,,,,
2014,Trot,,,,,
2015,the Mountain Ear,,,,,
2015,the Mountain Ear,,,,,
2015,the Mountain Ear,,,,,
2015,the Mountain Ear,,,,,
2017,Trot,,,,,
2017,Trot,,,,,
2018,the Mountain Ear,,,,,
2020,he,,,,,
2020,he,,,,,
2020,he,,,,,
2020,the others,,,,,
2021,it,,,,,
2021,the girl,,,,,
2022,he,,,,,
2023,he,,,,,
2025,you,,,,,
2026,we,,,,,
2027,we,,,,,
2027,we,,,,,
2028,the Mountain Ear,,,,,
2030,you,,,,,
2033,I,,,,,
2033,I,,,,,
2034,she,,,,,
2035,I,,,,,
2035,I,,,,,
2035,I,,,,,
2035,I,,,,,
2036,Cap'n Billina,,,,,
2036,I,,,,,
2036,I,,,,,
2038,Trot,,,,,
2040,Cap'n,,,,,
2041,Trot,,,,,
2041,Trot,,,,,
2041,Trot,,,,,
2042,The Mountain Ear,,,,,
2043,her,,,,,
2045,Billina,,,,,
2045,Billina,,,,,
2045,the Orks,,,,,
2045,the Bumpy Man,,,,,
2045,the Bumpy Man,,,,,
2046,her,,,,,
2046,her,,,,,
2047,The Mountain Ear,,,,,
2050,you,,,,,
2051,you,,,,,
2051,you,,,,,
2052,you,,,,,
2053,I,,,,,
2055,she,,,,,
2057,I,,,,,
2057,she,,,,,
2059,Billina,,,,,
2059,the Orks,,,,,
2060,Billina,,,,,
2061,Water,,,,,
2062,Trot,,,,,
2063,the Orks,,,,,
2063,the Orks,,,,,
2063,other things in it,,,,,
2064,The day 's adventures,,,,,
2064,the Mountain Ear,,,,,
2064,our wanderers,,,,,
2064,our wanderers 's host,,,,,
2065,Trot,,,,,
2065,the Mountain Ear,,,,,
2066,Trot,,,,,
2069,I,,,,,
2070,I,,,,,
2071,Trot,,,,,
2071,Trot,,,,,
2071,Trot,,,,,
2072,Trot,,,,,
2072,Trot,,,,,
2073,I,,,,,
2073,we,,,,,
2074,The little girl,,,,,
2074,The little girl,,,,,
2077,The little girl,,,,,
2079,I,,,,,
2079,I,,,,,
2080,you,,,,,
2081,you,,,,,
2081,you,,,,,
2081,I,,,,,
2082,you,,,,,
2085,Trot,,,,,
2087,Trot,,,,,
2089,Trot,,,,,
2091,we,,,,,
2091,my,,,,,
2091,he,,,,,
2092,my,,,,,
2092,the Momen,,,,,
2093,my,,,,,
2094,he,,,,,
2094,we,,,,,
2095,the Bumpy Man,,,,,
2095,the Bumpy Man,,,,,
2095,the Bumpy Man,,,,,
2095,the Bumpy Man,,,,,
2095,the trail,,,,,
2096,the Bumpy Man,,,,,
2096,Trot,,,,,
2096,Trot,,,,,
2097,Cap'n Billina,,,,,
2100,Billina,,,,,
2101,she,,,,,
2104,Cap'n Billina,,,,,
2104,Cap'n Billina,,,,,
2104,Cap'n Billina,,,,,
2105,The Orks,,,,,
2105,The Orks,,,,,
2106,They all,,,,,
2107,"the number of the flakes of "" Mo snow """,,,,,
2108,The Bumpy Man,,,,,
2109,Trot,,,,,
2109,The Bumpy Man,,,,,
2110,Trot,,,,,
2110,the others,,,,,
2110,the others,,,,,
2110,the others,,,,,
2111,the Bumpy Man,,,,,
2111,the Bumpy Man,,,,,
2113,Bill Weedles,,,,,
2114,Bill Weedles,,,,,
2115,us,,,,,
2115,us,,,,,
2116,He,,,,,
2116,the Mountain Ear,,,,,
2117,they both,,,,,
2118,a blue shirt - waist,,,,,
2118,a blue shirt - waist,,,,,
2119,the heap of popcorn,,,,,
2120,a little boy,,,,,
2120,a little boy,,,,,
2120,a little boy,,,,,
2121,he,,,,,
2121,he,,,,,
2122,he,,,,,
2122,he,,,,,
2122,he,,,,,
2122,Trot,,,,,
2122,Bill Weedles,,,,,
2123,The Orks,,,,,
2123,The Orks,,,,,
2124,Trot,,,,,
2125,anyone,,,,,
2125,anyone,,,,,
2126,he,,,,,
2127,he,,,,,
2127,the Orks,,,,,
2128,he,,,,,
2128,he,,,,,
2129,he,,,,,
2129,he,,,,,
2129,he,,,,,
2130,Everyone,,,,,
2130,the Orks,,,,,
2131,me,,,,,
2132,me,,,,,
2132,that,,,,,
2133,me,,,,,
2134,me,,,,,
2136,I,,,,,
2137,the Mountain Ear,,,,,
2137,the Mountain Ear,,,,,
2138,I,,,,,
2138,the Mountain Ear,,,,,
2139,I.,,,,,
2139,We,,,,,
2140,I,,,,,
2140,Button - Bright,,,,,
2140,Button - Bright,,,,,
2140,Button - Bright,,,,,
2140,I,,,,,
2140,Button - Bright,,,,,
2140,I,,,,,
2142,What,,,,,
2142,I,,,,,
2143,what,,,,,
2144,the man,,,,,
2144,the man,,,,,
2144,the man,,,,,
2145,the bumps,,,,,
2145,the man,,,,,
2145,the man,,,,,
2146,Button - Bright,,,,,
2146,Button - Bright,,,,,
2147,It,,,,,
2147,great flocks of birds,,,,,
2147,great flocks of birds,,,,,
2148,most of birds of every size and color,,,,,
2149,the Orks,,,,,
2151,I,,,,,
2151,I,,,,,
2151,I,,,,,
2151,I,,,,,
2152,Button - Bright,,,,,
2152,Button - Bright,,,,,
2153,it,,,,,
2154,the little boy,,,,,
2154,it,,,,,
2155,This,,,,,
2157,the little boy,,,,,
2157,the little boy,,,,,
2158,he,,,,,
2158,he,,,,,
2158,he,,,,,
2158,he,,,,,
2159,the birds 's,,,,,
2159,the birds,,,,,
2160,Billina,,,,,
2160,Billina,,,,,
2160,s of all the strings,,,,,
2161,The Bumpy Man,,,,,
2162,the birds,,,,,
2162,The Bumpy Man,,,,,
2162,the birds,,,,,
2163,the poor things,,,,,
2163,the poor things,,,,,
2164,It,,,,,
2164,Cap'n Billina,,,,,
2164,the poor things,,,,,
2164,the poor things,,,,,
2165,Our friends,,,,,
2165,Our friends,,,,,
2166,Button - Bright,,,,,
2166,Button - Bright,,,,,
2166,Button - Bright,,,,,
2168,nothing,,,,,
2169,Trot,,,,,
2169,The boy,,,,,
2169,The boy,,,,,
2170,Billina,,,,,
2170,he,,,,,
2170,The boy,,,,,
2170,The boy,,,,,
2171,Trot,,,,,
2171,Trot,,,,,
2172,I,,,,,
2172,the Mountain Ear,,,,,
2173,you,,,,,
2173,smell,,,,,
2174,our,,,,,
2175,The south breeze,,,,,
2175,the north breeze,,,,,
2176,our,,,,,
2177,We,,,,,
2177,the perfume,,,,,
2178,We,,,,,
2178,Button - Bright,,,,,
2179,Button - Bright,,,,,
2180,the Orks,,,,,
2181,Button - Bright,,,,,
2181,Button - Bright,,,,,
2181,Button - Bright,,,,,
2183,the Orks,,,,,
2184,the boy,,,,,
2185,the Orks,,,,,
2185,the,,,,,
2185,the Orks,,,,,
2186,us,,,,,
2186,Button - Bright,,,,,
2187,I,,,,,
2187,I,,,,,
2187,the tail,,,,,
2188,the Orks,,,,,
2189,the Orks,,,,,
2189,the Orks,,,,,
2189,the Orks,,,,,
2190,That,,,,,
2190,I,,,,,
2190,I,,,,,
2191,the Orks,,,,,
2193,you,,,,,
2194,you,,,,,
2194,you,,,,,
2195,you,,,,,
2195,Bill Weedles,,,,,
2196,you,,,,,
2198,The Orks,,,,,
2198,he,,,,,
2199,he,,,,,
2199,he,,,,,
2199,he,,,,,
2199,he,,,,,
2200,The Orks,,,,,
2201,The Orks,,,,,
2201,Bill Weedles,,,,,
2202,we,,,,,
2202,Trot,,,,,
2204,Billina,,,,,
2204,this statement,,,,,
2204,he,,,,,
2204,he,,,,,
2204,those lavender berries,,,,,
2204,anything,,,,,
2204,he,,,,,
2205,They,,,,,
2205,They,,,,,
2205,They,,,,,
2205,he,,,,,
2205,he,,,,,
2207,me,,,,,
2208,the voices,,,,,
2211,Trot,,,,,
2211,Trot,,,,,
2212,you,,,,,
2212,she,,,,,
2213,she,,,,,
2213,you,,,,,
2213,the birds you caught,,,,,
2213,the birds you caught,,,,,
2214,all the birds in Mo,,,,,
2214,you,,,,,
2215,you,,,,,
2215,you,,,,,
2215,Bill Weedles,,,,,
2215,you,,,,,
2215,the birds you caught,,,,,
2216,Bill Weedles,,,,,
2216,Bill Weedles,,,,,
2216,Bill Weedles,,,,,
2216,you,,,,,
2216,the birds you caught,,,,,
2216,the strings,,,,,
2216,the strings,,,,,
2216,you,,,,,
2218,me,,,,,
2219,We three people who are strangers in your land,,,,,
2219,We three people who are strangers in your land,,,,,
2219,We three people who are strangers in your land,,,,,
2219,they,,,,,
2220,We three people who are strangers in your land,,,,,
2220,We three people who are strangers in your land,,,,,
2220,We three people who are strangers in your land,,,,,
2220,me,,,,,
2222,Which three of you birds,,,,,
2222,Which three of you birds,,,,,
2223,you birds,,,,,
2224,one of you birds,,,,,
2226,me,,,,,
2226,me,,,,,
2227,three of you,,,,,
2227,three of you,,,,,
2227,I,,,,,
2227,it,,,,,
2228,three of you,,,,,
2229,three of you,,,,,
2229,three of you,,,,,
2229,I,,,,,
2229,I,,,,,
2230,one of three of you,,,,,
2230,I,,,,,
2231,I,,,,,
2232,They,,,,,
2232,the bird,,,,,
2232,the bird that had first spoken,,,,,
2232,the bird,,,,,
2232,the bird that had first spoken,,,,,
2233,I,,,,,
2233,another,,,,,
2233,a third,,,,,
2233,a third,,,,,
2234,more,,,,,
2234,They,,,,,
2234,Bill Weedles 's,,,,,
2236,Trot,,,,,
2236,Trot,,,,,
2236,them,,,,,
2237,Trot,,,,,
2237,Trot,,,,,
2238,Billina,,,,,
2238,cover,,,,,
2238,Billina,,,,,
2239,his,,,,,
2239,his,,,,,
2240,them,,,,,
2240,them,,,,,
2241,Trot,,,,,
2245,You,,,,,
2245,he,,,,,
2246,The birds,,,,,
2247,I,,,,,
2247,I,,,,,
2247,The birds,,,,,
2248,The birds,,,,,
2248,Bill Weedles,,,,,
2249,Bill Weedles,,,,,
2249,The birds,,,,,
2250,Bill Weedles,,,,,
2250,the Bumpy Man,,,,,
2251,He,,,,,
2251,He,,,,,
2251,Bill Weedles,,,,,
2251,Bill Weedles,,,,,
2252,Weedles,,,,,
2252,Bill Weedles,,,,,
2252,Button - Bright,,,,,
2252,Button - Bright,,,,,
2253,one of each bird,,,,,
2253,Bill Weedles,,,,,
2253,Bill Weedles,,,,,
2253,rope,,,,,
2253,each bird,,,,,
2253,Bill Weedles,,,,,
2253,Bill Weedles,,,,,
2254,"Bill Weedles , who cut the cloth into strips and twisted it so that it was almost as strong as rope",,,,,
2254,Bill Weedles,,,,,
2254,Bill Weedles,,,,,
2255,the Ork,,,,,
2257,The birds,,,,,
2257,Bill Weedles,,,,,
2258,Bill Weedles,,,,,
2258,Bill Weedles,,,,,
2258,thing,,,,,
2259,thing,,,,,
2259,the sailor,,,,,
2260,the Orks,,,,,
2261,I,,,,,
2261,I,,,,,
2261,us,,,,,
2261,us,,,,,
2262,us,,,,,
2262,us,,,,,
2262,us,,,,,
2263,us,,,,,
2264,I,,,,,
2265,I,,,,,
2265,Bill Weedles,,,,,
2266,me,,,,,
2268,They,,,,,
2268,They,,,,,
2269,They,,,,,
2269,They,,,,,
2269,the Orks,,,,,
2269,They,,,,,
2270,The whirl of the Orks 's tail,,,,,
2270,They,,,,,
2270,They,,,,,
2272,The Kingdom of Jinxland Trot,,,,,
2272,Trot,,,,,
2272,Trot,,,,,
2274,Billina 's bird,,,,,
2275,procession,,,,,
2275,no one,,,,,
2275,the Orks,,,,,
2276,The little girl,,,,,
2276,the birds,,,,,
2276,The little girl,,,,,
2276,The little girl,,,,,
2276,The little girl,,,,,
2276,the huge and brilliantly plumaged bird,,,,,
2278,nothing,,,,,
2280,Trot,,,,,
2280,Trot,,,,,
2280,Trot,,,,,
2281,Trot,,,,,
2282,Trot,,,,,
2282,the bird,,,,,
2282,the bird which carried Trot,,,,,
2282,the bird,,,,,
2282,the bird which carried her,,,,,
2282,Trot,,,,,
2282,Trot 's eye,,,,,
2283,Trot,,,,,
2283,her eye,,,,,
2284,we,,,,,
2286,the Orks,,,,,
2286,the Orks,,,,,
2287,The other birds,,,,,
2287,all,,,,,
2288,the four,,,,,
2288,the four,,,,,
2289,sailed,,,,,
2289,The other birds,,,,,
2290,Trot,,,,,
2291,we,,,,,
2292,Bill Weedles,,,,,
2292,Bill Weedles,,,,,
2292,Bill Weedles,,,,,
2292,we,,,,,
2293,No one,,,,,
2293,I,,,,,
2294,Bill Weedles,,,,,
2295,I,,,,,
2295,I.,,,,,
2295,I,,,,,
2295,I,,,,,
2296,we,,,,,
2296,the people,,,,,
2296,we,,,,,
2296,the people,,,,,
2296,no ' mount of,,,,,
2296,no ' mount of thinking,,,,,
2296,the people,,,,,
2297,the Orks,,,,,
2298,I,,,,,
2298,I,,,,,
2299,this new country,,,,,
2299,this new country,,,,,
2299,it,,,,,
2299,"this new country , which looks as if it contains everything to make one happy",,,,,
2299,I,,,,,
2299,I,,,,,
2299,I,,,,,
2301,I,,,,,
2301,this new country,,,,,
2301,it,,,,,
2301,I,,,,,
2301,I,,,,,
2301,I,,,,,
2301,I,,,,,
2302,you,,,,,
2302,you,,,,,
2302,you,,,,,
2302,this new country,,,,,
2302,it,,,,,
2303,The three birds,,,,,
2303,The three birds which had carried our friends now,,,,,
2303,The three birds,,,,,
2303,The three birds,,,,,
2303,The three birds which had carried our friends,,,,,
2303,The three birds,,,,,
2303,The three birds which had carried our friends,,,,,
2303,The three birds,,,,,
2303,The three birds,,,,,
2304,Bill Weedles and Trot and Button - Bright all,,,,,
2304,the birds,,,,,
2304,themselves,,,,,
2304,themselves,,,,,
2304,themselves,,,,,
2305,themselves,,,,,
2305,a pretty pathway,,,,,
2305,themselves,,,,,
2305,the turrets,,,,,
2305,they,,,,,
2305,the turrets of which,,,,,
2306,they,,,,,
2306,a splendid,,,,,
2306,themselves,,,,,
2306,themselves,,,,,
2306,the beautiful ferns and flowers,,,,,
2309,they,,,,,
2309,a pleasant faced woman,,,,,
2310,she,,,,,
2310,"a group of children , to whom she was telling stories",,,,,
2310,"a group of children , to whom she was telling stories",,,,,
2310,all,,,,,
2312,Billina 's wooden leg,,,,,
2312,she,,,,,
2312,she,,,,,
2312,she was telling stories,,,,,
2312,he,,,,,
2313,This attention,,,,,
2313,the old sailor,,,,,
2313,she,,,,,
2313,who,,,,,
2313,his,,,,,
2313,a pleasant faced woman,,,,,
2313,a pleasant faced woman,,,,,
2313,a pleasant faced woman,,,,,
2314,Bill Weedles,,,,,
2315,she,,,,,
2316,Trot,,,,,
2317,she,,,,,
2317,she,,,,,
2317,she,,,,,
2318,Trot,,,,,
2318,Trot,,,,,
2318,she,,,,,
2318,she,,,,,
2318,"by that row of high mountains you see yonder , which have such steep sides that no one can cross that row of high mountains you see yonder , which have such steep sides that no one can cross them",,,,,
2318,you,,,,,
2318,that row of high mountains you,,,,,
2318,that row of high mountains you,,,,,
2318,yonder,,,,,
2318,no one,,,,,
2318,you,,,,,
2318,that row of high mountains you see yonder,,,,,
2318,no one,,,,,
2319,we,,,,,
2319,"by we 's own King , instead of by Royal Ozma",,,,,
2320,I,,,,,
2321,I,,,,,
2321,Trot,,,,,
2322,I,,,,,
2322,I,,,,,
2323,she,,,,,
2323,she,,,,,
2323,she,,,,,
2324,she,,,,,
2324,she,,,,,
2325,Bill Weedles,,,,,
2326,she,,,,,
2327,she,,,,,
2327,we,,,,,
2328,Trot,,,,,
2329,your,,,,,
2330,your,,,,,
2330,your King,,,,,
2331,Button - Bright,,,,,
2333,I,,,,,
2333,we,,,,,
2333,the lady,,,,,
2334,I,,,,,
2334,I,,,,,
2334,I,,,,,
2334,the lady,,,,,
2334,the lady,,,,,
2334,us,,,,,
2335,us,,,,,
2337,the lady,,,,,
2337,the lady,,,,,
2337,I,,,,,
2337,the lady,,,,,
2337,the lady,,,,,
2338,One of the children,,,,,
2338,the three wanderers,,,,,
2338,the three wanderers,,,,,
2339,Button - Bright,,,,,
2339,no more Button - Bright,,,,,
2339,not even the children,,,,,
2340,they all,,,,,
2340,the three wanderers,,,,,
2340,Bill Weedles,,,,,
2342,Bill Weedles,,,,,
2342,Bill Weedles,,,,,
2343,that,,,,,
2344,she,,,,,
2345,he,,,,,
2346,he,,,,,
2346,she,,,,,
2347,he,,,,,
2348,Trot,,,,,
2349,I,,,,,
2350,we,,,,,
2351,the woman,,,,,
2351,the woman,,,,,
2351,we,,,,,
2351,we,,,,,
2351,we,,,,,
2351,we,,,,,
2352,I,,,,,
2352,we,,,,,
2352,Trot,,,,,
2353,I,,,,,
2353,the King 's,,,,,
2353,we,,,,,
2354,that woman,,,,,
2355,you,,,,,
2355,Kings,,,,,
2355,Kings,,,,,
2356,Button - Bright,,,,,
2357,I,,,,,
2357,I,,,,,
2357,I,,,,,
2358,Royal Ozma,,,,,
2359,I,,,,,
2360,her,,,,,
2360,you,,,,,
2361,those birds,,,,,
2362,those birds,,,,,
2363,Bill Weedles,,,,,
2363,us,,,,,
2364,us,,,,,
2365,I,,,,,
2365,I,,,,,
2365,I,,,,,
2365,a pink rabbit,,,,,
2365,a pink rabbit,,,,,
2366,I.,,,,,
2366,I,,,,,
2367,Dorothy the Lamb,,,,,
2367,you,,,,,
2367,"the Scarecrow of Oz and the Emperor of the Winkies and Tik - Tok and the Shaggy Man -- and all the rest of them that we have heard so much about -- not to mention Royal Ozma , who must be the sweetest and loveliest girl in all the world",,,,,
2367,we,,,,,
2368,Button - Bright,,,,,
2369,your,,,,,
2370,your,,,,,
2371,Bill Weedles,,,,,
2371,no one,,,,,
2372,Bill Weedles,,,,,
2372,Bill Weedles,,,,,
2372,we,,,,,
2373,they all,,,,,
2374,they all,,,,,
2375,they all,,,,,
2375,"the sound of sobbing , as of someone in bitter distress",,,,,
2375,"the sound of sobbing , as of someone in bitter distress",,,,,
2377,Button - Bright,,,,,
2378,He,,,,,
2378,He,,,,,
2379,He,,,,,
2380,Button - Bright,,,,,
2380,Button - Bright,,,,,
2380,Who,,,,,
2381,He,,,,,
2381,He,,,,,
2381,He,,,,,
2381,who,,,,,
2382,He,,,,,
2383,you,,,,,
2383,the little boy,,,,,
2384,you,,,,,
2386,the girl,,,,,
2386,the girl,,,,,
2386,Trot and Bill Weedles,,,,,
2387,The youth,,,,,
2388,The youth,,,,,
2388,The youth,,,,,
2388,The youth,,,,,
2388,The youth,,,,,
2389,Trot,,,,,
2389,The youth,,,,,
2390,The youth,,,,,
2392,I,,,,,
2392,Trot,,,,,
2393,your,,,,,
2393,the gardener of the King,,,,,
2395,the little girl,,,,,
2396,I,,,,,
2396,Button - Bright,,,,,
2396,Button - Bright,,,,,
2397,Bill Weedles,,,,,
2399,the Princess Gloria,,,,,
2400,the Princess Gloria,,,,,
2401,Bill Weedles,,,,,
2401,Bill Weedles,,,,,
2401,the Princess Gloria,,,,,
2401,Bill Weedles,,,,,
2401,Bill Weedles,,,,,
2401,the Princess Gloria,,,,,
2402,she,,,,,
2402,she,,,,,
2402,she,,,,,
2403,she,,,,,
2403,my,,,,,
2403,no other young man,,,,,
2406,the King,,,,,
2406,the King,,,,,
2407,he,,,,,
2407,he,,,,,
2409,Trot,,,,,
2410,Pon Summons,,,,,
2410,Pon Summons,,,,,
2411,Pon Summons,,,,,
2411,Pon Summons,,,,,
2411,Pon Summons,,,,,
2411,Pon Summons,,,,,
2412,We,,,,,
2412,she,,,,,
2412,the King,,,,,
2413,she,,,,,
2413,"a rich courtier named Googly - Goo , who is old enough to be Gloria 's father",,,,,
2413,"a rich courtier named Googly - Goo , who is old enough to be Gloria 's father",,,,,
2414,the King,,,,,
2414,she,,,,,
2414,she,,,,,
2414,we,,,,,
2415,We,,,,,
2415,me,,,,,
2415,two of the King 's guards,,,,,
2415,two of the King 's guards,,,,,
2417,Trot,,,,,
2418,Pon Summons,,,,,
2419,"Bill Weedles , who had listened carefully to Pon Summons",,,,,
2419,Bill Weedles,,,,,
2422,Button - Bright,,,,,
2425,I,,,,,
2427,Bill Weedles,,,,,
2429,King Phearse -- that was My father 's name --,,,,,
2429,King Phearse -- that was My father 's name,,,,,
2430,so,,,,,
2430,King Krewl,,,,,
2431,King Krewl,,,,,
2431,heavy stones,,,,,
2432,you,,,,,
2432,the stones,,,,,
2432,my father,,,,,
2433,King Krewl,,,,,
2433,King Krewl,,,,,
2433,King Krewl,,,,,
2433,King Krewl,,,,,
2435,my,,,,,
2436,you,,,,,
2436,you,,,,,
2438,Pon Summons,,,,,
2440,the same mountains,,,,,
2441,the same mountains,,,,,
2441,the Great Gulf that lies just this side of the mountains -- the same mountains that separate Jinxland from the rest of the Land of Oz,,,,,
2442,me,,,,,
2442,Gloria,,,,,
2443,Pon Summons,,,,,
2444,Pon Summons,,,,,
2444,we,,,,,
2444,King King Krewl,,,,,
2445,Bill Weedles,,,,,
2446,we,,,,,
2446,we,,,,,
2446,we,,,,,
2447,Pon Summons,,,,,
2448,Pon Summons,,,,,
2448,the flogging Pon Summons,,,,,
2448,the flogging Pon Summons,,,,,
2448,Button - Bright,,,,,
2449,you,,,,,
2449,you,,,,,
2449,the flogging you got,,,,,
2449,Pon Summons,,,,,
2450,I,,,,,
2450,I,,,,,
2450,I,,,,,
2451,Pon Summons,,,,,
2451,Gloria,,,,,
2452,Bill Weedles,,,,,
2453,they,,,,,
2453,they,,,,,
2455,they,,,,,
2455,by several soldiers dressed in splendid uniforms,,,,,
2458,Billina,,,,,
2458,Billina,,,,,
2459,the King,,,,,
2460,I,,,,,
2460,we,,,,,
2461,Billina,,,,,
2461,Billina,,,,,
2462,a soldier,,,,,
2463,a soldier,,,,,
2464,a soldier,,,,,
2464,you,,,,,
2464,the sailor,,,,,
2465,you,,,,,
2465,a soldier,,,,,
2465,a soldier,,,,,
2467,Trot,,,,,
2468,the man,,,,,
2469,His Majesty,,,,,
2469,His Majesty,,,,,
2469,strangers,,,,,
